,Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Temperature_Le_Croci,Lake_Level,Flow_Rate
2008-06-16,0.4,0.8,1.4,0.4,5.2,17.35,251.52,1.7
2008-06-17,0.8,28.6,1.2,1.6,2.0,18.25,251.5,1.7
2008-06-18,20.6,6.8,0.8,1.4,3.8,20.55,251.54,1.07
2008-06-19,0.0,0.0,0.0,0.0,0.0,20.8,251.58,1.07
2008-06-20,0.0,0.0,0.0,0.0,0.0,22.35,251.58,1.89
2008-06-21,0.0,0.0,0.0,0.0,0.0,23.75,251.56,2.0
2008-06-22,0.0,0.0,0.0,0.0,0.0,25.4,251.54,2.0
2008-06-23,0.0,0.0,0.0,0.0,0.0,25.55,251.52,1.56
2008-06-24,0.0,0.0,0.0,0.0,0.0,24.3,251.5,0.6
2008-06-25,0.0,0.0,0.0,0.0,0.0,24.65,251.5,1.07
2008-06-26,0.0,0.0,0.0,0.0,0.0,25.25,251.48,1.07
2008-06-27,0.0,0.0,0.0,0.0,0.0,24.55,251.45,1.07
2008-06-28,0.0,0.0,0.0,0.0,0.0,25.15,251.45,0.6
2008-06-29,0.0,0.0,0.0,0.0,0.0,24.95,251.44,0.6
2008-06-30,0.0,0.0,0.0,0.0,0.0,26.65,251.44,1.07
2008-07-01,0.0,0.2,0.0,0.0,0.2,25.85,251.42,0.95
2008-07-02,0.0,0.0,0.0,0.0,0.0,25.6,251.4,1.5
2008-07-03,0.0,0.0,0.0,0.0,0.0,24.85,251.38,1.5
2008-07-04,0.0,0.0,0.0,0.0,0.0,24.65,251.36,1.5
2008-07-05,0.0,0.0,0.0,0.0,0.0,22.85,251.33,1.5
2008-07-06,0.0,0.0,0.0,0.0,0.0,22.55,251.3,1.5
2008-07-07,0.0,0.0,0.0,0.0,0.2,24.0,251.27,1.5
2008-07-08,0.0,0.0,0.0,0.0,0.0,23.65,251.24,1.5
2008-07-09,0.0,0.0,0.0,0.0,0.0,19.7,251.21,1.5
2008-07-10,0.0,0.0,0.0,0.0,0.0,21.0,251.18,1.5
2008-07-11,0.0,0.0,0.0,0.0,0.0,23.5,251.15,1.64
2008-07-12,0.0,0.0,0.0,0.0,0.0,23.7,251.12,2.0
2008-07-13,2.2,1.0,3.6,4.0,6.4,23.85,251.08,2.0
2008-07-14,0.0,0.0,0.0,0.0,0.0,21.5,251.05,2.0
2008-07-15,0.0,0.0,0.0,0.0,0.0,19.9,251.0,2.0
2008-07-16,0.0,0.0,0.0,0.0,0.0,21.85,250.97,2.0
2008-07-17,0.0,0.0,0.0,0.0,0.0,21.7,250.94,2.0
2008-07-18,0.0,0.0,0.0,0.0,0.0,21.95,250.91,2.0
2008-07-19,0.0,0.0,0.0,0.0,0.0,22.2,250.86,2.0
2008-07-20,0.0,0.0,0.0,0.0,0.0,23.0,250.82,2.0
2008-07-21,0.0,0.0,0.0,0.0,0.0,23.35,251.79,2.0
2008-07-22,0.0,0.0,0.0,0.0,0.0,22.9,250.75,2.0
2008-07-23,0.0,0.0,0.0,0.0,0.0,18.75,250.71,2.0
2008-07-24,0.0,0.0,0.0,0.0,0.0,20.45,250.67,2.0
2008-07-25,0.0,0.0,0.0,0.0,0.0,21.65,250.62,2.0
2008-07-26,0.0,0.0,0.0,0.0,0.0,22.0,250.59,2.0
2008-07-27,0.0,0.0,0.0,0.0,0.0,25.4,250.56,2.0
2008-07-28,0.0,0.0,0.0,0.0,0.0,25.4,250.52,2.0
2008-07-29,0.0,0.0,0.0,0.0,0.0,24.7,250.48,2.0
2008-07-30,1.8,0.0,0.0,0.0,0.0,26.35,250.44,2.28
2008-07-31,0.0,0.6,0.0,0.0,0.0,26.6,250.4,2.5
2008-08-01,0.0,0.0,0.0,0.0,0.0,26.85,250.36,2.5
2008-08-02,0.0,0.0,0.0,0.0,0.0,26.1,250.32,2.5
2008-08-03,0.0,0.0,0.0,0.0,0.0,25.85,250.28,2.5
2008-08-04,0.0,0.0,0.0,0.0,0.0,26.1,250.22,2.5
2008-08-05,0.0,0.0,0.0,0.0,0.0,24.9,250.16,2.5
2008-08-06,4.6,0.2,1.8,5.8,9.2,25.4,250.12,2.5
2008-08-07,0.0,0.0,0.2,0.0,0.0,27.2,250.09,2.5
2008-08-08,0.0,0.0,0.0,0.0,0.0,25.65,250.04,2.5
2008-08-09,0.0,0.0,0.0,0.0,0.0,24.6,249.99,2.5
2008-08-10,0.0,0.0,0.0,0.0,0.0,22.95,249.93,2.5
2008-08-11,0.0,0.0,0.0,0.0,0.0,23.8,249.89,2.5
2008-08-12,0.0,0.0,0.0,0.0,0.0,24.1,249.84,2.82
2008-08-13,0.0,0.0,0.0,0.0,0.0,25.45,249.78,3.0
2008-08-14,0.0,0.0,0.0,0.0,0.0,25.9,249.73,3.0
2008-08-15,9.4,11.2,12.6,14.4,13.4,26.4,249.68,3.0
2008-08-16,0.4,13.2,1.2,0.6,0.6,20.25,249.63,3.0
2008-08-17,0.0,0.0,0.0,0.0,0.0,20.9,249.58,3.0
2008-08-18,0.0,0.0,0.0,0.0,0.0,20.15,249.52,3.0
2008-08-19,0.0,0.0,0.0,0.0,0.0,21.85,249.46,3.0
2008-08-20,0.0,0.0,0.0,0.0,0.0,23.5,249.4,3.0
2008-08-21,0.0,0.0,0.0,0.0,0.0,22.85,249.34,3.0
2008-08-22,0.0,0.0,0.0,0.0,0.0,24.2,249.29,3.0
2008-08-23,6.0,0.0,2.0,4.4,9.8,24.5,249.22,3.0
2008-08-24,0.0,0.0,0.0,0.0,0.0,20.9,249.18,3.0
2008-08-25,0.0,0.0,0.0,0.0,0.0,22.55,249.13,3.0
2008-08-26,0.0,0.0,0.0,0.0,0.0,24.7,249.06,3.0
2008-08-27,0.0,0.0,0.0,0.0,0.0,24.2,249.01,3.0
2008-08-28,0.0,0.0,0.0,0.0,0.0,23.55,248.94,3.0
2008-08-29,0.0,0.0,0.0,0.0,0.0,23.4,248.88,3.0
2008-08-30,0.0,0.0,0.0,0.0,0.0,24.45,248.83,3.0
2008-08-31,0.0,0.0,0.0,0.0,0.0,24.5,248.77,3.0
2008-09-01,0.0,0.0,0.0,0.0,0.0,24.45,248.72,3.0
2008-09-02,0.0,0.0,0.0,0.0,0.0,23.75,248.65,3.0
2008-09-03,0.0,0.0,0.0,0.0,0.0,23.3,248.6,3.0
2008-09-04,0.0,0.0,0.0,0.0,0.0,22.75,248.53,3.0
2008-09-05,0.0,0.0,0.0,0.0,0.2,24.0,248.48,3.0
2008-09-06,0.0,0.0,0.0,0.0,0.0,26.8,248.42,3.0
2008-09-07,0.0,0.0,0.0,0.0,0.0,25.85,248.37,3.0
2008-09-08,0.0,0.0,0.0,0.0,0.0,21.9,248.31,3.0
2008-09-09,0.0,0.0,0.0,0.0,0.0,20.2,248.24,3.0
2008-09-10,0.0,0.0,0.0,0.0,0.0,24.85,248.19,3.0
2008-09-11,0.0,0.0,0.0,0.0,0.0,27.05,248.13,3.0
2008-09-12,5.8,0.0,16.2,8.0,3.0,25.9,248.07,3.0
2008-09-13,6.6,16.8,10.2,16.8,13.6,23.7,248.02,3.0
2008-09-14,14.2,15.4,11.0,10.4,9.2,15.75,247.98,3.0
2008-09-15,0.0,0.0,0.2,0.2,0.0,16.4,247.96,2.81
2008-09-16,0.0,0.0,0.0,0.0,0.0,14.4,247.9,2.7
2008-09-17,0.0,0.0,0.0,0.0,0.0,14.25,247.84,2.7
2008-09-18,0.0,0.0,0.0,0.0,0.0,16.8,247.79,2.7
2008-09-19,3.4,4.4,4.0,2.4,3.4,18.05,247.73,2.7
2008-09-20,0.0,0.0,0.2,0.0,0.0,15.25,247.67,2.7
2008-09-21,0.0,0.0,0.0,0.0,0.0,15.8,247.61,2.7
2008-09-22,0.0,0.0,0.0,0.0,0.0,14.0,247.57,2.7
2008-09-23,0.0,0.0,0.0,0.0,0.0,15.5,247.52,2.7
2008-09-24,0.0,0.0,0.0,0.0,0.0,15.9,247.46,2.7
2008-09-25,0.0,0.0,1.0,0.0,0.0,15.3,247.4,2.86
2008-09-26,0.0,0.0,1.0,0.0,0.0,15.9,247.35,3.0
2008-09-27,0.0,0.4,0.2,0.0,0.0,14.6,247.28,3.0
2008-09-28,0.0,0.0,0.0,0.0,0.0,13.6,247.21,3.0
2008-09-29,0.0,0.0,0.0,0.0,0.0,13.0,247.15,3.0
2008-09-30,0.0,0.0,0.0,0.0,0.0,14.45,247.1,3.0
2008-10-01,0.0,0.0,0.0,0.0,0.0,15.5,247.03,2.68
2008-10-02,0.0,0.0,0.0,0.0,0.0,17.0,246.99,2.5
2008-10-03,7.4,14.8,16.0,11.0,10.8,16.1,246.94,2.5
2008-10-04,0.0,0.0,0.0,0.0,0.0,12.8,246.91,2.5
2008-10-05,0.2,0.0,0.0,0.0,0.0,10.6,246.86,2.5
2008-10-06,0.0,0.0,0.0,0.0,0.0,13.3,246.81,2.5
2008-10-07,0.0,0.0,0.0,0.0,0.8,14.85,246.76,2.5
2008-10-08,0.2,0.0,0.0,0.0,0.0,15.4,246.71,2.5
2008-10-09,0.0,0.0,0.0,0.0,0.0,16.35,246.66,2.5
2008-10-10,0.0,0.0,0.0,0.0,0.0,20.15,246.62,2.5
2008-10-11,0.0,0.0,0.0,0.0,0.0,19.85,246.57,2.5
2008-10-12,0.0,0.0,0.0,0.0,0.0,18.45,246.51,2.5
2008-10-13,0.0,0.0,0.0,0.0,0.0,17.95,246.46,2.5
2008-10-14,0.0,0.0,0.0,0.0,0.0,17.8,246.41,2.5
2008-10-15,0.0,0.0,0.0,0.0,0.0,18.1,246.36,2.5
2008-10-16,0.8,7.2,0.2,0.0,0.0,19.0,246.32,2.5
2008-10-17,0.0,3.2,0.0,0.0,0.0,18.35,246.27,2.18
2008-10-18,0.0,0.0,0.0,0.0,0.0,17.9,246.23,2.0
2008-10-19,0.0,0.0,0.0,0.0,0.0,16.5,246.19,2.0
2008-10-20,0.0,0.0,0.0,0.0,0.0,16.55,246.15,2.0
2008-10-21,0.8,1.2,2.6,2.0,4.2,17.15,246.11,2.0
2008-10-22,0.2,0.0,0.2,0.0,0.0,15.2,246.07,2.0
2008-10-23,0.0,0.0,0.0,0.0,0.0,18.4,246.03,2.0
2008-10-24,0.0,0.2,0.0,0.0,0.0,17.15,245.99,2.0
2008-10-25,0.2,0.0,0.4,0.0,0.0,17.75,245.95,2.0
2008-10-26,0.0,0.0,0.0,0.0,0.0,17.05,245.9,2.0
2008-10-27,1.6,7.4,2.4,2.2,1.4,16.25,245.86,1.5
2008-10-28,27.2,47.6,29.2,27.2,25.0,13.9,245.85,0.6
2008-10-29,2.8,21.2,4.2,1.6,2.8,16.15,245.91,0.75
2008-10-30,5.2,15.4,6.4,7.0,4.6,14.75,245.92,1.0
2008-10-31,19.6,43.0,28.4,33.6,35.4,11.25,245.98,1.0
2008-11-01,6.8,9.8,6.8,7.6,7.0,15.1,246.07,1.0
2008-11-02,0.0,0.0,0.0,0.0,0.2,15.05,246.07,1.0
2008-11-03,4.2,1.6,4.8,1.0,1.6,16.3,246.06,1.0
2008-11-04,21.0,26.2,20.2,21.0,19.6,16.1,246.06,1.0
2008-11-05,0.2,0.0,0.2,0.0,0.0,14.9,246.13,1.0
2008-11-06,6.4,13.4,3.0,5.8,1.0,13.55,246.12,1.0
2008-11-07,0.2,0.8,0.4,0.4,1.2,13.85,246.12,1.0
2008-11-08,0.0,0.0,0.0,0.2,0.0,11.85,246.11,1.0
2008-11-09,0.0,0.0,0.0,0.0,0.0,12.25,246.1,1.0
2008-11-10,0.0,0.0,0.2,0.0,0.2,11.75,246.08,1.0
2008-11-11,4.0,3.8,2.4,3.4,6.4,11.6,246.06,1.0
2008-11-12,2.0,25.4,2.4,13.2,12.6,10.9,246.05,1.0
2008-11-13,33.4,25.6,34.6,25.6,27.8,12.0,246.17,1.0
2008-11-14,0.6,1.8,4.0,0.0,0.6,11.7,246.36,1.0
2008-11-15,0.0,0.0,0.0,0.0,0.0,11.9,246.37,1.0
2008-11-16,0.0,0.0,0.0,0.0,0.0,11.95,246.38,1.0
2008-11-17,0.0,0.0,0.0,0.0,0.0,12.85,246.39,1.0
2008-11-18,0.0,0.0,0.0,0.0,0.0,11.4,246.38,1.0
2008-11-19,0.0,0.0,0.0,0.0,0.0,9.8,246.37,1.0
2008-11-20,0.2,0.0,0.0,0.0,0.0,9.3,246.35,1.0
2008-11-21,0.4,0.0,0.6,0.0,1.0,9.8,246.34,1.0
2008-11-22,0.0,0.0,0.0,0.0,0.0,10.85,246.33,1.0
2008-11-23,0.0,0.0,0.0,0.0,0.0,6.3,246.31,1.0
2008-11-24,14.8,12.6,14.6,15.8,17.6,5.2,246.29,1.0
2008-11-25,2.2,12.2,2.0,2.8,4.6,3.1,246.3,1.0
2008-11-26,0.0,0.0,0.0,0.0,0.0,4.0,246.3,1.0
2008-11-27,0.0,0.0,0.0,0.0,0.0,6.5,246.3,1.0
2008-11-28,28.2,40.2,29.4,31.8,34.8,7.25,246.3,1.0
2008-11-29,8.6,28.6,9.6,11.0,10.0,6.5,246.65,1.0
2008-11-30,37.6,59.6,35.8,48.0,42.8,8.9,247.22,1.0
2008-12-01,27.2,42.4,27.0,33.4,23.6,9.25,248.13,0.75
2008-12-02,9.6,11.4,8.2,8.6,11.6,7.7,248.84,0.6
2008-12-03,0.0,0.0,0.4,0.0,0.0,5.5,249.15,0.6
2008-12-04,2.8,4.8,2.8,3.0,5.0,3.15,249.26,0.6
2008-12-05,28.4,62.8,27.0,47.4,29.2,5.85,249.45,2.47
2008-12-06,1.0,3.6,4.8,4.6,3.6,9.45,250.38,5.45
2008-12-07,0.4,0.2,0.4,0.0,0.2,6.45,250.51,2.99
2008-12-08,0.2,0.0,0.0,0.0,0.0,6.05,250.6,2.7
2008-12-09,0.6,0.0,0.0,0.0,0.0,5.55,250.62,4.32
2008-12-10,18.8,25.6,17.4,21.6,13.0,4.0,250.62,4.16
2008-12-11,13.4,11.6,11.8,11.2,13.4,8.25,250.85,3.46
2008-12-12,6.0,4.0,3.4,4.0,7.8,8.65,251.03,5.53
2008-12-13,3.2,4.6,2.0,2.2,6.2,8.4,251.05,8.45
2008-12-14,0.4,0.6,0.2,0.6,0.2,8.9,251.02,7.9
2008-12-15,7.4,14.6,6.4,10.2,12.2,10.0,250.99,3.26
2008-12-16,3.0,8.2,3.4,6.0,7.0,10.0,251.06,2.8
2008-12-17,0.4,0.2,0.2,0.2,0.2,6.25,251.14,2.8
2008-12-18,1.0,3.6,5.4,0.0,1.2,5.55,251.19,2.8
2008-12-19,0.2,0.0,0.2,0.2,0.0,6.85,251.22,2.8
2008-12-20,0.2,0.0,0.2,0.0,0.2,5.9,251.23,2.8
2008-12-21,0.4,0.0,0.0,0.0,0.0,7.35,251.23,2.8
2008-12-22,0.2,0.0,0.2,0.0,0.2,7.2,251.23,2.8
2008-12-23,0.6,0.0,0.4,0.0,0.2,6.95,251.22,2.8
2008-12-24,0.2,0.0,0.2,0.2,0.4,2.4,251.21,2.8
2008-12-25,0.0,0.0,0.0,0.2,0.2,5.3,251.19,2.8
2008-12-26,0.4,0.2,3.2,0.0,0.0,5.9,251.18,2.8
2008-12-27,0.0,0.0,0.0,0.0,0.0,2.2,251.16,2.8
2008-12-28,0.2,0.0,0.0,0.0,0.0,0.85,251.13,2.8
2008-12-29,0.0,0.2,1.8,0.0,0.0,1.55,251.1,2.8
2008-12-30,0.0,0.0,0.0,0.0,0.0,4.05,251.07,2.8
2008-12-31,0.0,5.6,2.8,3.4,2.2,2.0,251.03,2.8
2009-01-01,11.6,12.8,10.4,11.8,13.2,3.0,251.05,2.8
2009-01-02,0.4,0.0,0.0,0.0,0.0,4.1,251.07,2.8
2009-01-03,0.0,0.0,0.2,0.0,0.0,5.8,251.06,3.32
2009-01-04,0.0,0.0,0.0,0.0,0.0,1.1,251.01,4.2
2009-01-05,0.0,0.0,0.0,0.0,0.0,2.15,250.96,3.94
2009-01-06,0.0,0.0,0.0,0.0,0.0,2.85,250.93,3.5
2009-01-07,14.6,16.4,13.8,12.4,18.8,3.7,250.9,3.5
2009-01-08,0.2,0.0,0.0,0.0,0.0,4.85,250.92,3.5
2009-01-09,0.0,0.0,0.0,0.0,0.0,5.4,250.91,3.5
2009-01-10,0.0,0.0,0.0,0.0,0.0,3.7,250.9,3.5
2009-01-11,0.0,0.0,0.0,0.0,0.0,7.1,250.87,3.5
2009-01-12,0.0,0.0,0.0,0.0,0.0,8.95,250.84,2.56
2009-01-13,0.2,0.0,0.8,0.0,2.2,9.1,250.82,2.0
2009-01-14,6.6,4.2,7.0,2.4,8.8,5.75,250.82,2.0
2009-01-15,0.6,0.2,0.6,0.6,1.2,5.6,250.85,2.0
2009-01-16,0.2,0.0,0.0,0.0,0.0,7.1,250.85,2.0
2009-01-17,0.2,0.0,0.2,0.0,0.0,6.0,250.84,2.0
2009-01-18,7.2,10.2,4.8,5.0,8.6,4.75,250.83,2.0
2009-01-19,7.2,13.8,6.4,2.0,7.2,9.25,250.87,2.0
2009-01-20,17.2,40.8,13.4,12.0,21.4,10.2,250.99,2.0
2009-01-21,3.6,3.2,3.6,3.4,4.0,9.5,251.54,5.03
2009-01-22,0.2,0.0,0.0,0.0,0.0,7.75,251.68,7.4
2009-01-23,10.0,8.0,6.8,7.6,10.2,4.25,251.68,7.4
2009-01-24,15.4,18.0,14.6,17.8,20.0,3.0,251.7,7.5
2009-01-25,0.0,0.0,0.2,0.0,0.0,5.3,251.9,7.5
2009-01-26,11.2,11.0,9.8,9.0,10.6,5.2,251.91,7.5
2009-01-27,0.4,0.0,0.4,0.6,0.0,5.55,251.97,7.42
2009-01-28,0.0,0.8,1.4,0.0,0.0,6.2,251.98,7.3
2009-01-29,0.0,0.0,0.0,0.0,0.0,6.95,251.96,7.3
2009-01-30,0.0,0.0,0.0,0.0,0.0,9.0,251.94,5.77
2009-01-31,0.2,0.0,0.0,0.0,0.0,7.75,251.86,6.15
2009-02-01,3.0,2.0,2.0,2.4,5.4,6.85,251.81,4.42
2009-02-02,36.4,44.2,35.6,36.8,38.2,4.05,251.78,5.5
2009-02-03,11.6,13.0,8.0,11.0,14.8,7.1,252.18,15.7
2009-02-04,0.4,0.2,0.2,0.2,0.2,6.55,252.21,14.03
2009-02-05,15.8,19.2,21.4,10.8,19.4,6.2,252.17,10.4
2009-02-06,11.6,13.0,10.4,6.2,9.4,11.9,252.23,18.5
2009-02-07,11.4,12.0,8.0,7.4,11.0,10.7,252.26,26.58
2009-02-08,4.4,4.6,5.6,0.4,2.4,8.55,252.21,18.04
2009-02-09,0.2,0.0,0.0,0.2,0.0,5.65,252.14,13.62
2009-02-10,6.0,14.4,6.6,6.2,7.2,8.1,252.08,9.2
2009-02-11,0.0,0.0,0.0,0.0,0.0,8.45,252.09,9.8
2009-02-12,0.0,0.0,0.0,0.0,0.0,6.8,252.06,8.1
2009-02-13,0.0,0.0,0.0,0.0,0.0,5.35,252.03,6.9
2009-02-14,0.0,0.0,0.0,0.0,0.0,2.7,251.99,6.3
2009-02-15,0.0,0.0,0.0,0.0,0.0,3.85,251.94,6.3
2009-02-16,0.0,0.0,0.0,0.0,0.0,2.85,251.89,6.3
2009-02-17,0.0,0.0,0.0,0.0,0.0,3.6,251.84,6.3
2009-02-18,0.0,0.0,0.0,0.0,0.0,3.25,251.79,6.3
2009-02-19,0.0,0.0,0.0,0.0,0.0,2.7,251.71,6.3
2009-02-20,0.0,0.0,0.0,0.0,0.0,4.05,251.64,6.3
2009-02-21,0.0,0.0,0.0,0.0,0.0,6.35,251.57,5.38
2009-02-22,0.0,0.0,0.0,0.0,0.0,7.2,251.54,2.9
2009-02-23,0.0,0.0,0.0,0.0,0.0,7.45,251.52,2.9
2009-02-24,0.0,0.2,0.6,0.0,0.2,8.3,251.5,2.9
2009-02-25,0.0,1.4,0.0,0.0,0.0,8.55,251.49,2.9
2009-02-26,0.0,0.0,0.0,0.0,0.0,4.75,251.45,2.9
2009-02-27,0.0,0.0,0.0,0.0,0.0,7.15,251.43,3.95
2009-02-28,0.2,0.0,0.0,0.0,0.2,8.55,251.38,5.2
2009-03-01,2.2,5.6,3.0,3.6,5.2,9.75,251.32,5.2
2009-03-02,2.0,2.8,3.8,2.4,3.4,8.85,251.27,3.7
2009-03-03,7.0,1.0,2.6,0.6,5.6,10.25,251.24,2.8
2009-03-04,37.6,36.2,32.4,34.4,40.4,8.85,251.22,3.6
2009-03-05,12.8,19.6,14.0,17.2,24.8,9.5,251.66,6.06
2009-03-06,0.0,0.0,0.4,0.2,0.0,6.9,251.92,6.93
2009-03-07,0.0,0.0,0.0,0.0,0.0,8.95,251.96,5.8
2009-03-08,0.0,0.0,0.0,0.0,0.0,10.2,251.93,5.8
2009-03-09,0.0,0.0,0.0,0.0,0.0,11.95,251.91,5.8
2009-03-10,0.4,0.0,0.2,0.2,0.6,9.75,251.86,5.8
2009-03-11,0.2,0.0,0.0,0.0,0.0,9.8,251.82,5.8
2009-03-12,0.0,0.0,0.0,0.0,0.0,10.55,251.77,5.8
2009-03-13,0.0,0.0,0.0,0.0,0.0,9.75,251.7,5.8
2009-03-14,0.0,0.0,0.0,0.0,0.0,9.5,251.64,5.8
2009-03-15,0.0,0.0,0.0,0.0,0.0,11.85,251.59,5.8
2009-03-16,0.0,0.0,0.0,0.0,0.0,13.65,251.52,3.92
2009-03-17,0.0,0.0,0.0,0.0,0.0,12.45,251.48,2.8
2009-03-18,0.0,0.0,0.0,0.0,0.0,12.95,251.46,2.8
2009-03-19,0.0,1.6,0.2,0.0,4.2,13.8,251.44,2.8
2009-03-20,0.2,0.8,1.8,0.0,0.6,10.25,251.42,2.8
2009-03-21,0.0,0.0,0.0,0.0,0.0,5.85,251.39,2.8
2009-03-22,0.0,0.0,0.0,0.0,0.0,5.9,251.35,2.8
2009-03-23,0.0,0.0,0.0,0.0,0.0,8.5,251.31,1.99
2009-03-24,2.0,3.6,6.2,0.4,2.6,11.6,251.31,1.5
2009-03-25,0.2,0.0,0.0,0.0,0.0,7.15,251.31,1.5
2009-03-26,0.0,0.0,0.0,0.0,0.0,9.75,251.3,1.5
2009-03-27,0.0,0.8,0.0,0.0,0.0,11.6,251.3,2.27
2009-03-28,8.6,8.6,8.0,7.0,10.6,10.55,251.26,4.6
2009-03-29,56.0,74.6,54.6,70.0,77.8,11.7,251.22,4.93
2009-03-30,1.0,7.8,1.4,1.8,4.2,13.1,252.22,21.1
2009-03-31,10.4,20.4,9.0,12.6,16.4,14.5,252.17,16.1
2009-04-01,8.0,7.8,3.8,7.6,9.0,12.0,252.17,16.1
2009-04-02,7.4,8.0,11.6,7.6,10.8,12.6,252.2,19.0
2009-04-03,0.2,1.0,0.0,0.0,0.2,11.9,252.14,13.5
2009-04-04,0.0,0.0,0.0,0.0,0.0,14.4,252.08,9.2
2009-04-05,0.0,0.0,0.0,0.0,0.0,12.55,252.04,7.3
2009-04-06,0.2,0.2,0.2,0.0,0.0,15.65,252.0,6.3
2009-04-07,0.0,0.0,0.0,0.0,0.0,16.6,251.96,6.3
2009-04-08,0.0,0.0,0.0,0.0,0.0,14.8,251.91,6.3
2009-04-09,0.0,0.0,0.0,0.0,0.0,15.3,251.84,6.3
2009-04-10,2.6,0.0,1.0,0.2,2.2,17.3,251.78,6.3
2009-04-11,0.0,0.0,0.0,0.0,0.6,16.35,251.71,6.3
2009-04-12,0.0,0.0,0.0,0.0,0.0,16.95,251.65,6.3
2009-04-13,0.0,0.0,0.0,0.0,0.0,17.1,251.57,4.77
2009-04-14,0.0,0.0,0.0,0.0,0.0,16.9,251.55,2.8
2009-04-15,0.0,0.0,0.0,0.0,0.0,16.45,251.54,3.95
2009-04-16,6.2,10.4,5.0,4.4,12.6,16.45,251.48,5.7
2009-04-17,3.4,3.2,1.0,2.8,4.4,13.5,251.42,5.7
2009-04-18,7.4,9.6,5.6,2.6,12.6,12.7,251.36,5.7
2009-04-19,4.4,12.2,7.2,4.0,5.4,13.05,251.31,5.7
2009-04-20,1.6,0.0,0.2,0.6,0.4,13.35,251.26,3.95
2009-04-21,0.0,0.6,1.8,0.0,0.0,15.05,251.25,2.8
2009-04-22,0.0,0.0,0.2,0.0,0.0,15.6,251.24,2.8
2009-04-23,5.8,0.0,1.2,0.0,12.2,15.7,251.21,2.8
2009-04-24,0.0,0.0,0.0,0.0,0.2,15.7,251.19,2.8
2009-04-25,0.0,0.0,0.0,0.0,0.0,13.15,251.16,2.8
2009-04-26,7.2,9.2,6.6,5.8,7.4,17.0,251.13,2.8
2009-04-27,1.0,2.6,4.0,0.4,1.4,14.3,251.12,2.8
2009-04-28,2.6,5.2,6.4,0.2,2.8,16.3,251.1,1.42
2009-04-29,11.0,5.6,6.4,5.8,5.8,15.2,251.11,0.6
2009-04-30,1.0,0.0,1.6,0.0,0.0,11.2,251.17,0.6
2009-05-01,0.2,0.0,0.0,0.0,0.0,13.4,251.19,0.6
2009-05-02,4.4,2.8,6.8,0.2,3.8,16.7,251.21,0.6
2009-05-03,0.2,0.2,0.2,0.0,0.2,17.15,251.24,0.6
2009-05-04,0.2,1.2,0.4,0.0,0.0,14.7,251.24,0.6
2009-05-05,0.2,0.2,0.6,0.0,0.0,17.45,251.26,0.6
2009-05-06,0.0,0.0,0.0,0.0,0.0,13.7,251.26,0.6
2009-05-07,0.0,0.0,0.0,0.0,0.0,15.55,251.26,0.6
2009-05-08,0.0,0.0,0.0,0.0,0.0,16.55,251.27,0.6
2009-05-09,0.0,0.0,0.0,0.0,0.0,17.25,251.27,0.6
2009-05-10,0.0,0.0,0.0,0.0,0.0,18.0,251.27,0.6
2009-05-11,0.0,0.0,0.0,0.0,0.0,18.6,251.28,0.6
2009-05-12,0.0,0.0,0.0,0.0,0.0,18.65,251.28,0.6
2009-05-13,0.0,0.0,0.0,0.0,0.0,19.45,251.28,0.6
2009-05-14,0.0,0.0,0.0,0.0,0.0,19.05,251.28,0.6
2009-05-15,0.0,0.0,0.0,0.0,0.0,19.35,251.28,0.6
2009-05-16,0.0,0.0,0.0,0.0,0.2,19.1,251.28,0.6
2009-05-17,0.0,0.0,0.0,0.0,0.0,20.3,251.28,0.6
2009-05-18,0.0,0.0,0.0,0.0,0.0,21.95,251.28,0.6
2009-05-19,0.0,0.0,0.0,0.0,0.0,20.1,251.28,0.6
2009-05-20,0.0,0.0,0.0,0.0,0.0,19.85,251.27,0.6
2009-05-21,0.0,0.0,0.0,0.0,0.0,22.55,251.26,0.6
2009-05-22,0.0,0.0,0.0,0.0,0.0,23.05,251.25,0.6
2009-05-23,0.0,0.0,0.0,0.0,0.0,21.8,251.24,0.6
2009-05-24,0.0,0.0,0.0,0.0,0.0,22.75,251.23,0.6
2009-05-25,0.0,0.0,0.0,0.0,0.0,24.65,251.22,0.6
2009-05-26,0.0,0.0,0.0,0.0,0.0,25.1,251.22,0.6
2009-05-27,0.0,0.4,0.6,0.0,1.0,23.6,251.21,0.6
2009-05-28,0.0,0.0,0.0,0.0,0.0,21.3,251.2,0.6
2009-05-29,1.6,1.4,1.0,0.0,0.0,18.45,251.19,0.6
2009-05-30,0.2,0.0,0.0,0.0,0.0,19.35,251.18,0.6
2009-05-31,6.4,4.0,5.4,3.8,7.4,19.4,251.17,0.6
2009-06-01,5.4,9.8,2.6,7.8,17.0,15.8,251.17,0.6
2009-06-02,0.0,0.0,0.2,0.0,0.0,15.9,251.16,0.6
2009-06-03,0.0,0.0,0.0,0.0,0.0,18.15,251.16,0.6
2009-06-04,0.0,0.0,0.0,0.0,0.0,20.05,251.15,0.6
2009-06-05,0.0,0.0,0.0,0.0,0.0,19.75,251.15,0.6
2009-06-06,0.0,0.0,0.4,0.0,0.0,20.85,251.14,0.6
